2025-05-09 14:32:28 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:07 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:07 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:07 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:07 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:07 | 虚拟化环境检测 | 检测到调试器 | 置信度: 26% | 可靠性: 中
2025-05-23 03:44:07 | 进程等待通道检测 | 未检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-23 03:44:07 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-23 03:44:07 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:23 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:23 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:23 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:23 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:23 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 03:44:23 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 03:44:23 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 03:44:23 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:37 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:37 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:37 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:37 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:37 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 03:44:37 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 03:44:37 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 03:44:37 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:41 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:41 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:41 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:41 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 03:44:41 | 虚拟化环境检测 | 检测到调试器 | 置信度: 26% | 可靠性: 中
2025-05-23 03:44:41 | 进程状态检测 | 未检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-23 03:44:41 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-23 03:44:42 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:46:53 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:46:53 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:46:53 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:46:53 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:46:53 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 14:46:53 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-23 14:46:53 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-23 14:46:53 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:46:53 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:46:53 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 14:46:53 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 14:46:53 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 14:47:17 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:47:17 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:47:17 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:47:17 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:47:17 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 14:47:17 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-23 14:47:17 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-23 14:47:17 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:53:25 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:53:25 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:53:25 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:53:25 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 14:53:25 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 14:53:25 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 14:53:25 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 14:53:25 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:27:16 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:27:16 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:27:16 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:27:16 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:27:16 | 虚拟化环境检测 | 检测到调试器 | 置信度: 26% | 可靠性: 中
2025-05-23 15:27:16 | 进程状态检测 | 未检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-23 15:27:16 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-23 15:27:16 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:43:03 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:43:03 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:43:03 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:43:03 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:43:03 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 15:43:03 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 15:43:03 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 15:43:03 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:43:59 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:43:59 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:43:59 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:43:59 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:43:59 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 15:43:59 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 15:43:59 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 15:43:59 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:45:30 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:45:30 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:45:30 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:45:30 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:45:30 | 虚拟化环境检测 | 检测到调试器 | 置信度: 26% | 可靠性: 中
2025-05-23 15:45:30 | 内存映射检测 | 未检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-23 15:45:30 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-23 15:45:30 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:46:36 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:46:36 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:46:36 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:46:36 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:46:36 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 15:46:36 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 15:46:36 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 15:46:36 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:46:44 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:46:44 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:46:44 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:46:44 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:46:44 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 15:46:44 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 15:46:44 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 15:46:44 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:50:52 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:50:52 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:50:52 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:50:52 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 15:50:52 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 15:50:52 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-23 15:50:52 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-23 15:50:52 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:00:08 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:00:08 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:00:08 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:00:08 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:00:08 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 16:00:08 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 16:00:08 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 16:00:08 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:02:44 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:02:44 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:02:44 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:02:44 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:02:44 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 16:02:44 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 16:02:44 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 16:02:44 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:02:44 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:02:44 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 16:02:44 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 16:02:44 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 16:30:01 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:30:01 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:30:01 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:30:01 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-23 16:30:01 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 16:30:01 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-23 16:30:01 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-23 16:30:01 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 21:01:07 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 21:01:07 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 21:01:07 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 21:01:07 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 21:01:07 | 环境变量检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-27 21:01:07 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-27 21:01:07 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-27 21:01:07 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 21:14:54 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 21:14:54 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 21:14:54 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 21:14:54 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 21:14:54 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-27 21:14:54 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-27 21:14:54 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-27 21:14:54 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 22:52:44 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 22:52:44 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 22:52:44 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 22:52:44 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 22:52:44 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-27 22:52:44 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-27 22:52:44 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-27 22:52:44 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 22:52:44 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 22:52:44 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-27 22:52:44 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-27 22:52:44 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-27 23:08:54 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:08:54 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:08:54 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:08:54 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:08:54 | 进程等待通道检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-27 23:08:54 | 父进程检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-27 23:08:54 | 执行时间检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 低
2025-05-27 23:08:54 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:29:26 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:29:26 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:29:26 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:29:26 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:29:26 | 内存映射检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-27 23:29:26 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-27 23:29:26 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-27 23:29:26 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:38:30 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:38:30 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:38:30 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:38:30 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:38:30 | 进程状态检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 中
2025-05-27 23:38:30 | 虚拟化环境检测 | 检测到调试器 | 置信度: 13% | 可靠性: 中
2025-05-27 23:38:30 | 执行时间检测 | 未检测到调试器 | 置信度: 12% | 可靠性: 低
2025-05-27 23:38:30 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:38:49 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:38:49 | PTRACE检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
2025-05-27 23:38:49 | TracerPid检测 | 未检测到调试器 | 置信度: 0% | 可靠性: 高
